PlayerID,Name,BirthYear
2390,Ricky Wilson,
2390,Ricky Wilson,
2391,Ron Moore,
2391,Ron Moore,
2391,Ron Moore,
2392,Ronnie Murphy,
2393,Scott Roth,
2393,Scott Roth,
2393,Scott Roth,
2393,Scott Roth,
2393,Scott Roth,
2394,Scottie Pippen,
2394,Scottie Pippen,
2394,Scottie Pippen,
2394,Scottie Pippen,
2394,Scottie Pippen,
2394,Scottie Pippen,
2394,Scottie Pippen,
2394,Scottie Pippen,
2394,Scottie Pippen,
2394,Scottie Pippen,
2394,Scottie Pippen,
2394,Scottie Pippen,
2394,Scottie Pippen,
2394,Scottie Pippen,
2394,Scottie Pippen,
2394,Scottie Pippen,
2394,Scottie Pippen,
2395,Steve Alford,
2395,Steve Alford,
2395,Steve Alford,
2395,Steve Alford,
2395,Steve Alford,
2395,Steve Alford,
2396,Tellis Frank,
2396,Tellis Frank,
2396,Tellis Frank,
2396,Tellis Frank,
2396,Tellis Frank,
2397,Tod Murphy,
2397,Tod Murphy,
2397,Tod Murphy,
2397,Tod Murphy,
2397,Tod Murphy,
2397,Tod Murphy,
2397,Tod Murphy,
2398,Tony White,
2398,Tony White,
2398,Tony White,
2398,Tony White,
2399,Vincent Askew,
2399,Vincent Askew,
2399,Vincent Askew,
2399,Vincent Askew,
2399,Vincent Askew,
2399,Vincent Askew,
2399,Vincent Askew,
2399,Vincent Askew,
2399,Vincent Askew,
2399,Vincent Askew,
2399,Vincent Askew,
2399,Vincent Askew,
2399,Vincent Askew,
2399,Vincent Askew,
2400,Winston Crite,
2400,Winston Crite,
2401,Winston Garland,
2401,Winston Garland,
2401,Winston Garland,
2401,Winston Garland,
2401,Winston Garland,
2401,Winston Garland,
2401,Winston Garland,
2401,Winston Garland,
2401,Winston Garland,
2402,Andrew Lang,
2402,Andrew Lang,
2402,Andrew Lang,
2402,Andrew Lang,
2402,Andrew Lang,
2402,Andrew Lang,
2402,Andrew Lang,
2402,Andrew Lang,
2402,Andrew Lang,
2402,Andrew Lang,
2402,Andrew Lang,
2402,Andrew Lang,
2402,Andrew Lang,
2402,Andrew Lang,
2403,Anthony Bowie,
2403,Anthony Bowie,
2403,Anthony Bowie,
2403,Anthony Bowie,
2403,Anthony Bowie,
2403,Anthony Bowie,
2403,Anthony Bowie,
2403,Anthony Bowie,
2404,Anthony Frederick,
2404,Anthony Frederick,
2404,Anthony Frederick,
2405,Anthony Taylor,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2406,Avery Johnson,
2407,Barry Sumpter,
2408,Ben Gillery,
2409,Bill Jones,
2410,Brian Shaw,
2410,Brian Shaw,
2410,Brian Shaw,
2410,Brian Shaw,
2410,Brian Shaw,
2410,Brian Shaw,
2410,Brian Shaw,
2410,Brian Shaw,
2410,Brian Shaw,
2410,Brian Shaw,
2410,Brian Shaw,
2410,Brian Shaw,
2410,Brian Shaw,
2410,Brian Shaw,
2410,Brian Shaw,
2410,Brian Shaw,
2410,Brian Shaw,
2410,Brian Shaw,
2411,Charles Shackleford,
2411,Charles Shackleford,
2411,Charles Shackleford,
2411,Charles Shackleford,
2411,Charles Shackleford,
2411,Charles Shackleford,
2412,Charles Smith,1965
2412,Charles Smith,1965
2412,Charles Smith,1965
2412,Charles Smith,1965
2412,Charles Smith,1965
2412,Charles Smith,1965
2412,Charles Smith,1965
2412,Charles Smith,1965
2412,Charles Smith,1965
2412,Charles Smith,1965
2412,Charles Smith,1965
2413,Chris Morris,
2413,Chris Morris,
2413,Chris Morris,
2413,Chris Morris,
2413,Chris Morris,
2413,Chris Morris,
2413,Chris Morris,
2413,Chris Morris,
2413,Chris Morris,
2413,Chris Morris,
2413,Chris Morris,
2414,Corey Gaines,
2414,Corey Gaines,
2414,Corey Gaines,
2414,Corey Gaines,
2414,Corey Gaines,
2415,Craig Neal,
2415,Craig Neal,
2415,Craig Neal,
2415,Craig Neal,
2416,Dan Majerle,
2416,Dan Majerle,
2416,Dan Majerle,
2416,Dan Majerle,
2416,Dan Majerle,
2416,Dan Majerle,
2416,Dan Majerle,
2416,Dan Majerle,
2416,Dan Majerle,
2416,Dan Majerle,
2416,Dan Majerle,
2416,Dan Majerle,
2416,Dan Majerle,
2416,Dan Majerle,
2417,Danny Manning,
2417,Danny Manning,
2417,Danny Manning,
2417,Danny Manning,
2417,Danny Manning,
2417,Danny Manning,
2417,Danny Manning,
2417,Danny Manning,
2417,Danny Manning,
2417,Danny Manning,
2417,Danny Manning,
2417,Danny Manning,
2417,Danny Manning,
2417,Danny Manning,
2417,Danny Manning,
2417,Danny Manning,
2417,Danny Manning,
2418,Dave Popson,
2418,Dave Popson,
2418,Dave Popson,
2418,Dave Popson,
2418,Dave Popson,
2419,David Rivers,
2419,David Rivers,
2419,David Rivers,
2420,David Wood,
2420,David Wood,
2420,David Wood,
2420,David Wood,
2420,David Wood,
2420,David Wood,
2420,David Wood,
2420,David Wood,
2420,David Wood,
2420,David Wood,
2421,Derrick Chievous,
2421,Derrick Chievous,
2421,Derrick Chievous,
2421,Derrick Chievous,
2421,Derrick Chievous,
2422,Dominic Pressley,
2422,Dominic Pressley,
2422,Dominic Pressley,
2423,Duane Ferrell,
2423,Duane Ferrell,
2423,Duane Ferrell,
2423,Duane Ferrell,
2423,Duane Ferrell,
2423,Duane Ferrell,
2423,Duane Ferrell,
2423,Duane Ferrell,
2423,Duane Ferrell,
2423,Duane Ferrell,
2423,Duane Ferrell,
2424,Eric Leckner,
2424,Eric Leckner,
2424,Eric Leckner,
2424,Eric Leckner,
2424,Eric Leckner,
2424,Eric Leckner,
2424,Eric Leckner,
2424,Eric Leckner,
2424,Eric Leckner,
2424,Eric Leckner,
2424,Eric Leckner,
2424,Eric Leckner,
2425,Everette Stephens,
2425,Everette Stephens,
2426,Fennis Dembo,
2427,Gary Grant,
2427,Gary Grant,
2427,Gary Grant,
2427,Gary Grant,
2427,Gary Grant,
2427,Gary Grant,
2427,Gary Grant,
2427,Gary Grant,
2427,Gary Grant,
2427,Gary Grant,
2427,Gary Grant,
2427,Gary Grant,
2427,Gary Grant,
2428,Grant Long,
2428,Grant Long,
2428,Grant Long,
2428,Grant Long,
2428,Grant Long,
2428,Grant Long,
2428,Grant Long,
2428,Grant Long,
2428,Grant Long,
2428,Grant Long,
2428,Grant Long,
2428,Grant Long,
2428,Grant Long,
2428,Grant Long,
2428,Grant Long,
2428,Grant Long,
2428,Grant Long,
2429,Greg Butler,
2429,Greg Butler,
2429,Greg Butler,
2430,Harvey Grant,
2430,Harvey Grant,
2430,Harvey Grant,
2430,Harvey Grant,
2430,Harvey Grant,
2430,Harvey Grant,
2430,Harvey Grant,
2430,Harvey Grant,
2430,Harvey Grant,
2430,Harvey Grant,
2430,Harvey Grant,
2431,Hersey Hawkins,
2431,Hersey Hawkins,
2431,Hersey Hawkins,
2431,Hersey Hawkins,
2431,Hersey Hawkins,
2431,Hersey Hawkins,
2431,Hersey Hawkins,
2431,Hersey Hawkins,
2431,Hersey Hawkins,
2431,Hersey Hawkins,
2431,Hersey Hawkins,
2431,Hersey Hawkins,
2431,Hersey Hawkins,
2432,Jack Haley,
2432,Jack Haley,
2432,Jack Haley,
2432,Jack Haley,
2432,Jack Haley,
2432,Jack Haley,
2432,Jack Haley,
2432,Jack Haley,
2432,Jack Haley,
2432,Jack Haley,
2432,Jack Haley,
2433,Jeff Grayer,
2433,Jeff Grayer,
2433,Jeff Grayer,
2433,Jeff Grayer,
2433,Jeff Grayer,
2433,Jeff Grayer,
2433,Jeff Grayer,
2433,Jeff Grayer,
2433,Jeff Grayer,
2433,Jeff Grayer,
2433,Jeff Grayer,
2434,Jerome Lane,
2434,Jerome Lane,
2434,Jerome Lane,
2434,Jerome Lane,
2434,Jerome Lane,
2434,Jerome Lane,
2434,Jerome Lane,
2434,Jerome Lane,
2435,Jim Les,
2435,Jim Les,
2435,Jim Les,
2435,Jim Les,
2435,Jim Les,
2435,Jim Les,
2435,Jim Les,
2435,Jim Les,
2435,Jim Les,
2436,Jim Rowinski,
2436,Jim Rowinski,
2436,Jim Rowinski,
2436,Jim Rowinski,
2437,John Shasky,
2437,John Shasky,
2437,John Shasky,
2438,John Starks,
2438,John Starks,
2438,John Starks,
2438,John Starks,
2438,John Starks,
2438,John Starks,
2438,John Starks,
2438,John Starks,
2438,John Starks,
2438,John Starks,
2438,John Starks,
2438,John Starks,
2438,John Starks,
2438,John Starks,
2438,John Starks,
2439,José Ortiz,
2439,José Ortiz,
2440,Keith Smart,
2441,Kelvin Upshaw,
2441,Kelvin Upshaw,
2441,Kelvin Upshaw,
2441,Kelvin Upshaw,
2441,Kelvin Upshaw,
2441,Kelvin Upshaw,
2441,Kelvin Upshaw,
2441,Kelvin Upshaw,
2442,Kevin Edwards,
2442,Kevin Edwards,
2442,Kevin Edwards,
2442,Kevin Edwards,
2442,Kevin Edwards,
2442,Kevin Edwards,
2442,Kevin Edwards,
2442,Kevin Edwards,
2442,Kevin Edwards,
2442,Kevin Edwards,
2442,Kevin Edwards,
2442,Kevin Edwards,
2442,Kevin Edwards,
2443,Ledell Eackles,
2443,Ledell Eackles,
2443,Ledell Eackles,
2443,Ledell Eackles,
2443,Ledell Eackles,
2443,Ledell Eackles,
2443,Ledell Eackles,
2444,Mark Bryant,
2444,Mark Bryant,
2444,Mark Bryant,
2444,Mark Bryant,
2444,Mark Bryant,
2444,Mark Bryant,
2444,Mark Bryant,
2444,Mark Bryant,
2444,Mark Bryant,
2444,Mark Bryant,
2444,Mark Bryant,
2444,Mark Bryant,
2444,Mark Bryant,
2444,Mark Bryant,
2444,Mark Bryant,
2444,Mark Bryant,
2444,Mark Bryant,
2444,Mark Bryant,
2445,Mark Davis,1963
2445,Mark Davis,1963
2445,Mark Davis,1963
2446,Michael Anderson,
2447,Micheal Williams,
2447,Micheal Williams,
2447,Micheal Williams,
2447,Micheal Williams,
2447,Micheal Williams,
2447,Micheal Williams,
2447,Micheal Williams,
2447,Micheal Williams,
2447,Micheal Williams,
2447,Micheal Williams,
2447,Micheal Williams,
2447,Micheal Williams,
2448,Mike Champion,
2449,Mitch Richmond,
2449,Mitch Richmond,
2449,Mitch Richmond,
2449,Mitch Richmond,
2449,Mitch Richmond,
2449,Mitch Richmond,
2449,Mitch Richmond,
2449,Mitch Richmond,
2449,Mitch Richmond,
2449,Mitch Richmond,
2449,Mitch Richmond,
2449,Mitch Richmond,
2449,Mitch Richmond,
2449,Mitch Richmond,
2450,Morlon Wiley,
2450,Morlon Wiley,
2450,Morlon Wiley,
2450,Morlon Wiley,
2450,Morlon Wiley,
2450,Morlon Wiley,
2450,Morlon Wiley,
2450,Morlon Wiley,
2450,Morlon Wiley,
2450,Morlon Wiley,
2450,Morlon Wiley,
2450,Morlon Wiley,
2450,Morlon Wiley,
2450,Morlon Wiley,
2450,Morlon Wiley,
2450,Morlon Wiley,
2451,Orlando Graham,
2452,Ramón Rivas,
2453,Randolph Keys,
2453,Randolph Keys,
2453,Randolph Keys,
2453,Randolph Keys,
2453,Randolph Keys,
2453,Randolph Keys,
2453,Randolph Keys,
2454,Randy Allen,
2454,Randy Allen,
2455,Rex Chapman,
2455,Rex Chapman,
2455,Rex Chapman,
2455,Rex Chapman,
2455,Rex Chapman,
2455,Rex Chapman,
2455,Rex Chapman,
2455,Rex Chapman,
2455,Rex Chapman,
2455,Rex Chapman,
2455,Rex Chapman,
2455,Rex Chapman,
2455,Rex Chapman,
2455,Rex Chapman,
2456,Richard Morton,
2457,Ricky Berry,
2458,Rik Smits,
2458,Rik Smits,
2458,Rik Smits,
2458,Rik Smits,
2458,Rik Smits,
2458,Rik Smits,
2458,Rik Smits,
2458,Rik Smits,
2458,Rik Smits,
2458,Rik Smits,
2458,Rik Smits,
2458,Rik Smits,
2459,Rob Lock,
2460,Rob Rose,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2461,Rod Strickland,
2462,Rolando Ferreira,
2463,Ron Grandison,
2463,Ron Grandison,
2463,Ron Grandison,
2463,Ron Grandison,
2463,Ron Grandison,
2463,Ron Grandison,
2463,Ron Grandison,
2464,Rony Seikaly,
2464,Rony Seikaly,
2464,Rony Seikaly,
2464,Rony Seikaly,
2464,Rony Seikaly,
2464,Rony Seikaly,
2464,Rony Seikaly,
2464,Rony Seikaly,
2464,Rony Seikaly,
2464,Rony Seikaly,
2464,Rony Seikaly,
2464,Rony Seikaly,
2464,Rony Seikaly,
2465,Scott Brooks,
2465,Scott Brooks,
2465,Scott Brooks,
2465,Scott Brooks,
2465,Scott Brooks,
2465,Scott Brooks,
2465,Scott Brooks,
2465,Scott Brooks,
2465,Scott Brooks,
2465,Scott Brooks,
2465,Scott Brooks,
2465,Scott Brooks,
2466,Shelton Jones,
2466,Shelton Jones,
2466,Shelton Jones,
2466,Shelton Jones,
2467,Steve Kerr,
2467,Steve Kerr,
2467,Steve Kerr,
2467,Steve Kerr,
2467,Steve Kerr,
2467,Steve Kerr,
2467,Steve Kerr,
2467,Steve Kerr,
2467,Steve Kerr,
2467,Steve Kerr,
2467,Steve Kerr,
2467,Steve Kerr,
2467,Steve Kerr,
2467,Steve Kerr,
2467,Steve Kerr,
2467,Steve Kerr,
2467,Steve Kerr,
2468,Sylvester Gray,
2469,Tim Perry,
2469,Tim Perry,
2469,Tim Perry,
2469,Tim Perry,
2469,Tim Perry,
2469,Tim Perry,
2469,Tim Perry,
2469,Tim Perry,
2469,Tim Perry,
2469,Tim Perry,
2470,Tito Horford,
2470,Tito Horford,
2470,Tito Horford,
2471,Todd Mitchell,
2471,Todd Mitchell,
2471,Todd Mitchell,
2472,Tom Garrick,
2472,Tom Garrick,
2472,Tom Garrick,
2472,Tom Garrick,
2472,Tom Garrick,
2472,Tom Garrick,
2472,Tom Garrick,
2473,Tom Tolbert,
2473,Tom Tolbert,
2473,Tom Tolbert,
2473,Tom Tolbert,
2473,Tom Tolbert,
2473,Tom Tolbert,
2473,Tom Tolbert,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2474,Vernon Maxwell,
2475,Vinny Del Negro,
2475,Vinny Del Negro,
2475,Vinny Del Negro,
2475,Vinny Del Negro,
2475,Vinny Del Negro,
2475,Vinny Del Negro,
2475,Vinny Del Negro,
2475,Vinny Del Negro,
2475,Vinny Del Negro,
2475,Vinny Del Negro,
2475,Vinny Del Negro,
2475,Vinny Del Negro,
2475,Vinny Del Negro,
2475,Vinny Del Negro,
2476,Wayne Engelstad,
2477,Will Perdue,
2477,Will Perdue,
2477,Will Perdue,
2477,Will Perdue,
2477,Will Perdue,
2477,Will Perdue,
2477,Will Perdue,
2477,Will Perdue,
2477,Will Perdue,
2477,Will Perdue,
2477,Will Perdue,
2477,Will Perdue,
2477,Will Perdue,
2478,Willie Anderson,
2478,Willie Anderson,
2478,Willie Anderson,
2478,Willie Anderson,
2478,Willie Anderson,
2478,Willie Anderson,
2478,Willie Anderson,
2478,Willie Anderson,
2478,Willie Anderson,
2478,Willie Anderson,
2478,Willie Anderson,
2479,Adrian Caldwell,
2479,Adrian Caldwell,
2479,Adrian Caldwell,
2479,Adrian Caldwell,
2479,Adrian Caldwell,
2479,Adrian Caldwell,
2479,Adrian Caldwell,
2479,Adrian Caldwell,
2480,Alexander Volkov,
2480,Alexander Volkov,
2481,Anthony Mason,
2481,Anthony Mason,
2481,Anthony Mason,
2481,Anthony Mason,
2481,Anthony Mason,
2481,Anthony Mason,
2481,Anthony Mason,
2481,Anthony Mason,
2481,Anthony Mason,
2481,Anthony Mason,
2481,Anthony Mason,
2481,Anthony Mason,
2481,Anthony Mason,
2482,B.J. Armstrong,
2482,B.J. Armstrong,
2482,B.J. Armstrong,
2482,B.J. Armstrong,
2482,B.J. Armstrong,
2482,B.J. Armstrong,
2482,B.J. Armstrong,
2482,B.J. Armstrong,
2482,B.J. Armstrong,
2482,B.J. Armstrong,
2482,B.J. Armstrong,
2482,B.J. Armstrong,
2482,B.J. Armstrong,
2482,B.J. Armstrong,
2482,B.J. Armstrong,
2483,Blue Edwards,
2483,Blue Edwards,
2483,Blue Edwards,
2483,Blue Edwards,
2483,Blue Edwards,
2483,Blue Edwards,
2483,Blue Edwards,
2483,Blue Edwards,
2483,Blue Edwards,
2483,Blue Edwards,
2483,Blue Edwards,
2483,Blue Edwards,
2484,Bob McCann,
2484,Bob McCann,
2484,Bob McCann,
2484,Bob McCann,
2484,Bob McCann,
2485,Brian Quinnett,
2485,Brian Quinnett,
2485,Brian Quinnett,
2485,Brian Quinnett,
2485,Brian Quinnett,
2486,Byron Dinkins,
2486,Byron Dinkins,
2486,Byron Dinkins,
2486,Byron Dinkins,
2487,Byron Irvin,
2487,Byron Irvin,
2487,Byron Irvin,
2488,Carlton McKinney,
2488,Carlton McKinney,
2489,Charles Smith,1967
2489,Charles Smith,1967
2489,Charles Smith,1967
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2490,Chucky Brown,
2491,Clifford Lett,
2491,Clifford Lett,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2492,Clifford Robinson,
2493,Dana Barros,
2493,Dana Barros,
2493,Dana Barros,
2493,Dana Barros,
2493,Dana Barros,
2493,Dana Barros,
2493,Dana Barros,
2493,Dana Barros,
2493,Dana Barros,
2493,Dana Barros,
2493,Dana Barros,
2493,Dana Barros,
2493,Dana Barros,
2493,Dana Barros,
2494,David Robinson,
2494,David Robinson,
2494,David Robinson,
2494,David Robinson,
2494,David Robinson,
2494,David Robinson,
2494,David Robinson,
2494,David Robinson,
2494,David Robinson,
2494,David Robinson,
2494,David Robinson,
2494,David Robinson,
2494,David Robinson,
2494,David Robinson,
2495,Delaney Rudd,
2495,Delaney Rudd,
2495,Delaney Rudd,
2495,Delaney Rudd,
2496,Derrick Gervin,
2496,Derrick Gervin,
2497,Dexter Shouse,
2498,Donald Royal,
2498,Donald Royal,
2498,Donald Royal,
2498,Donald Royal,
2498,Donald Royal,
2498,Donald Royal,
2498,Donald Royal,
2498,Donald Royal,
2498,Donald Royal,
2498,Donald Royal,
2498,Donald Royal,
2498,Donald Royal,
2498,Donald Royal,
2499,Doug Roth,
2500,Doug West,
2500,Doug West,
2500,Doug West,
2500,Doug West,
2500,Doug West,
2500,Doug West,
2500,Doug West,
2500,Doug West,
2500,Doug West,
2500,Doug West,
2500,Doug West,
2500,Doug West,
2501,Dražen Petrović,
2501,Dražen Petrović,
2501,Dražen Petrović,
2501,Dražen Petrović,
2501,Dražen Petrović,
2501,Dražen Petrović,
2502,Dyron Nix,
2503,Ed Horton,
2504,Eric Johnson,
2505,Frank Kornet,
2505,Frank Kornet,
2506,Gary Leonard,
2506,Gary Leonard,
2506,Gary Leonard,
2507,Gary Voce,
2508,George McCloud,
2508,George McCloud,
2508,George McCloud,
2508,George McCloud,
2508,George McCloud,
2508,George McCloud,
2508,George McCloud,
2508,George McCloud,
2508,George McCloud,
2508,George McCloud,
2508,George McCloud,
2508,George McCloud,
2508,George McCloud,
2508,George McCloud,
2509,Glen Rice,
2509,Glen Rice,
2509,Glen Rice,
2509,Glen Rice,
2509,Glen Rice,
2509,Glen Rice,
2509,Glen Rice,
2509,Glen Rice,
2509,Glen Rice,
2509,Glen Rice,
2509,Glen Rice,
2509,Glen Rice,
2509,Glen Rice,
2509,Glen Rice,
2509,Glen Rice,
2510,Greg Grant,
2510,Greg Grant,
2510,Greg Grant,
2510,Greg Grant,
2510,Greg Grant,
2510,Greg Grant,
2510,Greg Grant,
2510,Greg Grant,
2510,Greg Grant,
2510,Greg Grant,
2510,Greg Grant,
2511,Haywoode Workman,
2511,Haywoode Workman,
2511,Haywoode Workman,
2511,Haywoode Workman,
2511,Haywoode Workman,
2511,Haywoode Workman,
2511,Haywoode Workman,
2511,Haywoode Workman,
2511,Haywoode Workman,
2511,Haywoode Workman,
2512,Henry Turner,
2512,Henry Turner,
2513,J.R. Reid,
2513,J.R. Reid,
2513,J.R. Reid,
2513,J.R. Reid,
2513,J.R. Reid,
2513,J.R. Reid,
2513,J.R. Reid,
2513,J.R. Reid,
2513,J.R. Reid,
2513,J.R. Reid,
2513,J.R. Reid,
2513,J.R. Reid,
2513,J.R. Reid,
2513,J.R. Reid,
2513,J.R. Reid,
2513,J.R. Reid,
2513,J.R. Reid,
2514,Jaren Jackson,
2514,Jaren Jackson,
2514,Jaren Jackson,
2514,Jaren Jackson,
2514,Jaren Jackson,
2514,Jaren Jackson,
2514,Jaren Jackson,
2514,Jaren Jackson,
2514,Jaren Jackson,
2514,Jaren Jackson,
2514,Jaren Jackson,
2514,Jaren Jackson,
2515,Jay Edwards,
2516,Jay Taylor,
2517,Jeff Lebo,
2518,Jeff Martin,
2518,Jeff Martin,
2519,Jeff Sanders,
2519,Jeff Sanders,
2519,Jeff Sanders,
2519,Jeff Sanders,
2520,John Morton,
2520,John Morton,
2520,John Morton,
2520,John Morton,
2520,John Morton,
2521,Kenny Battle,
2521,Kenny Battle,
2521,Kenny Battle,
2521,Kenny Battle,
2521,Kenny Battle,
2521,Kenny Battle,
2521,Kenny Battle,
2521,Kenny Battle,
2522,Kenny Payne,
2522,Kenny Payne,
2522,Kenny Payne,
2522,Kenny Payne,
2523,Lanard Copeland,
2523,Lanard Copeland,
2524,Leonard Taylor,
2525,Mel McCants,
2526,Michael Ansley,
2526,Michael Ansley,
2526,Michael Ansley,
2526,Michael Ansley,
2526,Michael Ansley,
2527,Michael Smith,1965
2527,Michael Smith,1965
2527,Michael Smith,1965
2528,Mike Higgins,
2528,Mike Higgins,
2528,Mike Higgins,
2528,Mike Higgins,
2529,Mike Morrison,
2530,Mike Williams,
2530,Mike Williams,
2530,Mike Williams,
2531,Mookie Blaylock,
2531,Mookie Blaylock,
2531,Mookie Blaylock,
2531,Mookie Blaylock,
2531,Mookie Blaylock,
2531,Mookie Blaylock,
2531,Mookie Blaylock,
2531,Mookie Blaylock,
2531,Mookie Blaylock,
2531,Mookie Blaylock,
2531,Mookie Blaylock,
2531,Mookie Blaylock,
2531,Mookie Blaylock,
2532,Nate Johnston,
2532,Nate Johnston,
2532,Nate Johnston,
2533,Nick Anderson,
2533,Nick Anderson,
2533,Nick Anderson,
2533,Nick Anderson,
2533,Nick Anderson,
2533,Nick Anderson,
2533,Nick Anderson,
2533,Nick Anderson,
2533,Nick Anderson,
2533,Nick Anderson,
2533,Nick Anderson,
2533,Nick Anderson,
2533,Nick Anderson,
2534,Pervis Ellison,
2534,Pervis Ellison,
2534,Pervis Ellison,
2534,Pervis Ellison,
2534,Pervis Ellison,
2534,Pervis Ellison,
2534,Pervis Ellison,
2534,Pervis Ellison,
2534,Pervis Ellison,
2534,Pervis Ellison,
2534,Pervis Ellison,
2535,Pooh Richardson,
2535,Pooh Richardson,
2535,Pooh Richardson,
2535,Pooh Richardson,
2535,Pooh Richardson,
2535,Pooh Richardson,
2535,Pooh Richardson,
2535,Pooh Richardson,
2535,Pooh Richardson,
2535,Pooh Richardson,
2536,Randy White,
2536,Randy White,
2536,Randy White,
2536,Randy White,
2536,Randy White,
2537,Raymond Brown,
2538,Roy Marble,
2538,Roy Marble,
2539,Sam Mitchell,
2539,Sam Mitchell,
2539,Sam Mitchell,
2539,Sam Mitchell,
2539,Sam Mitchell,
2539,Sam Mitchell,
2539,Sam Mitchell,
2539,Sam Mitchell,
2539,Sam Mitchell,
2539,Sam Mitchell,
2539,Sam Mitchell,
2539,Sam Mitchell,
2539,Sam Mitchell,
2540,Šarūnas Marčiulionis,
2540,Šarūnas Marčiulionis,
2540,Šarūnas Marčiulionis,
2540,Šarūnas Marčiulionis,
2540,Šarūnas Marčiulionis,
2540,Šarūnas Marčiulionis,
2540,Šarūnas Marčiulionis,
2541,Scott Haffner,
2541,Scott Haffner,
2542,Scott Meents,
2542,Scott Meents,
2543,Sean Elliott,
2543,Sean Elliott,
2543,Sean Elliott,
2543,Sean Elliott,
2543,Sean Elliott,
2543,Sean Elliott,
2543,Sean Elliott,
2543,Sean Elliott,
2543,Sean Elliott,
2543,Sean Elliott,
2543,Sean Elliott,
2543,Sean Elliott,
2544,Shawn Kemp,
2544,Shawn Kemp,
2544,Shawn Kemp,
2544,Shawn Kemp,
2544,Shawn Kemp,
2544,Shawn Kemp,
2544,Shawn Kemp,
2544,Shawn Kemp,
2544,Shawn Kemp,
2544,Shawn Kemp,
2544,Shawn Kemp,
2544,Shawn Kemp,
2544,Shawn Kemp,
2544,Shawn Kemp,
2545,Sherman Douglas,
2545,Sherman Douglas,
2545,Sherman Douglas,
2545,Sherman Douglas,
2545,Sherman Douglas,
2545,Sherman Douglas,
2545,Sherman Douglas,
2545,Sherman Douglas,
2545,Sherman Douglas,
2545,Sherman Douglas,
2545,Sherman Douglas,
2545,Sherman Douglas,
2545,Sherman Douglas,
2545,Sherman Douglas,
2545,Sherman Douglas,
2545,Sherman Douglas,
2546,Stacey King,
2546,Stacey King,
2546,Stacey King,
2546,Stacey King,
2546,Stacey King,
2546,Stacey King,
2546,Stacey King,
2546,Stacey King,
2546,Stacey King,
2546,Stacey King,
2546,Stacey King,
2546,Stacey King,
2547,Stan Kimbrough,
2547,Stan Kimbrough,
2548,Stanley Brundy,
2549,Steve Bucknall,
2550,Terry Davis,
2550,Terry Davis,
2550,Terry Davis,
2550,Terry Davis,
2550,Terry Davis,
2550,Terry Davis,
2550,Terry Davis,
2550,Terry Davis,
2550,Terry Davis,
2550,Terry Davis,
2551,Terry Dozier,
2552,Tim Hardaway,
2552,Tim Hardaway,
2552,Tim Hardaway,
2552,Tim Hardaway,
2552,Tim Hardaway,
2552,Tim Hardaway,
2552,Tim Hardaway,
